"scenario","Year","ACCESS.ESM1.5","AWI.CM.1.1.MR","BCC.CSM2.MR","CanESM5","CNRM.CM6.1","CNRM.ESM2.1","EC.Earth3","GFDL.ESM4","GISS.E2.1.G","HadGEM3.GC31.LL","INM.CM5.0","IPSL.CM6A.LR","MIROC.ES2L","MIROC6","MPI.ESM1.2.HR","MPI.ESM1.2.LR","MRI.ESM2.0","NESM3","UKESM1.0.LL","ensemble"
"historical",1874,107.5,101.3,160.1,157.7,116.5,116.4,107.8,114.9,67.6,85.9,131.4,186.6,118.3,145.6,113.1,143,128.6,215.5,69.6,215.5
"historical",1875,108.9,99.6,151.2,165.8,109.8,130.9,59.9,109.1,104.8,96.1,118.4,165,154.7,116.6,84,165.9,140.7,186.3,90.7,186.3
"historical",1876,122.9,108.5,72.6,145.2,107.2,120.9,79.2,114.6,99.9,97.7,112.2,136.8,131,130.9,85.5,237.1,118.9,222.6,93.7,237.1
"historical",1877,111.8,116.7,171.3,135,114.5,125.6,111.9,81.9,72.2,75.4,123.3,171.8,149.2,116.9,116.4,155.1,135.4,158.8,73.6,171.8
"historical",1878,99.3,85.1,120.9,166.1,109.2,118.5,106.3,83.6,76,79.5,121.7,165.1,140.7,128.1,98.3,192.7,111.8,181.4,78.6,192.7
"historical",1879,119.3,61.9,122,150.6,154.2,127.7,70.4,90.7,75,62.7,106.3,243.8,127.3,113.3,96.7,174.6,167.1,165,87.3,243.8
"historical",1880,124.7,80.3,100.1,150.4,122.5,105.1,87.3,121.3,81.6,80.2,94.8,187.8,143.6,117.9,95.4,192.2,86.2,157.3,73.6,192.2
"historical",1881,96.6,101,139.6,160,122.3,110.7,68.4,112.8,69.9,57.1,124.3,164.6,154,132.8,86.7,180.3,134.4,169.3,89.9,180.3
"historical",1882,120.6,110.6,141.2,175.4,97.7,103.6,84.1,115.6,85.2,61.4,100.5,181.4,144.2,102.3,81,155.8,97.1,175.9,73.3,181.4
"historical",1883,123.8,72.9,134.6,131.9,117.1,127.6,70.2,120.5,120.5,67.2,124.3,172.1,167.6,125.9,104.2,192.8,115.4,252.5,81.7,252.5
"historical",1884,127,73.7,149.2,145.2,132.9,100.1,75.6,91,79.6,74.6,128.1,206.3,135.6,149.1,124.7,147.5,146.2,181.4,96,206.3
"historical",1885,121,84.5,156.4,135.7,115,112.3,75.7,79.8,94.5,76.8,92.2,248.4,158.8,149.5,131.7,178.5,140.7,211,62.4,248.4
"historical",1886,111.9,76.9,131.7,164.5,114.5,136.4,74.5,88.6,102.9,98.2,108,136.2,164.9,129.2,104,158.1,109.2,157.9,69.9,164.9
"historical",1887,117.1,83.3,188.7,187.4,120.4,128.8,61.2,122.9,108.9,81.2,118.4,173.2,142.3,124,102.9,127.3,178,194.2,57.3,194.2
"historical",1888,119.4,102.6,142.1,139.2,106.6,148.9,86.5,76.1,78.6,69.8,148.7,197,121.5,139.1,122.7,151.4,112.8,195.7,91.3,197
"historical",1889,127.2,70,85.3,142.7,112.6,122.2,72.9,93.1,60.1,65.8,126.9,210.7,157.2,143.7,84.8,171.1,112.1,146.7,83.7,210.7
"historical",1890,110.6,90.9,157.2,150.7,109.5,120.7,83.2,90.5,106,65,116.4,177.3,139.4,129.7,84.1,164.7,113.9,174.4,72.1,177.3
"historical",1891,125.2,96.6,164,128.2,124.7,85,75.7,119.4,92.9,65.9,93.9,199.2,139.1,152.7,89,162.1,123.5,161.3,88.5,199.2
"historical",1892,150.3,82.8,134.3,129.9,130.4,88.7,85.5,96.7,64.7,88,106.5,177.4,106.3,105.9,99.2,137.4,161.8,222.2,88.7,222.2
"historical",1893,111.9,87.3,145.9,164.3,132.3,147.6,138,96.5,91.8,77.5,99.4,167.5,125.6,99.5,89.5,157.9,141.2,192.2,72.6,192.2
"historical",1894,131.1,99.8,142.8,127.9,114.1,123.7,56.8,84.9,63.6,79.7,130.9,197.3,131.2,121.5,123.4,165.5,152.6,200.4,76.8,200.4
"historical",1895,103.6,89.2,145.9,119.1,140.8,132.3,83.9,128.8,101.5,91.6,136.5,205.9,133.8,104,127,128.6,169.3,177.9,59.8,205.9
"historical",1896,117.9,87.4,139.7,125.1,107.6,151.5,97.2,97.9,85.7,68.8,86.5,167.7,131.7,137.3,84.4,137.7,144.1,205.3,91.4,205.3
"historical",1897,97.6,95.1,180.9,149.9,98.9,152.7,70.7,134.3,73.1,110.5,124.7,152.5,109.6,118.7,86.7,143.6,134.2,171.7,110.5,180.9
"historical",1898,116.2,58.4,176.1,150.6,118.6,117.9,50.1,141.7,65.6,90.4,95.9,171.2,123.1,146.6,128.5,174,148,149.5,73,176.1
"historical",1899,117.3,104.2,172.9,141.1,94.3,136.5,86.5,96.7,100.9,50.8,114.2,200.4,161.7,128.2,89.5,155.9,86.6,174.3,81.2,200.4
"historical",1900,115,107.1,168.5,150,133.6,141.7,97,109.2,89.8,105.4,115.5,212.3,140.3,122.8,87.8,154.7,121.1,141,70.6,212.3
"historical",1901,129.1,81.8,175.2,159.6,107.9,121.2,65.4,124.1,108.3,82,145.6,223.6,124.1,130.9,97.7,157.4,153.9,151.3,76.4,223.6
"historical",1902,117.4,72.5,164.1,154.2,107.8,93,92.4,106.7,89,73.9,138.8,216.6,103.7,121.4,94.9,149.6,154.5,180.8,71,216.6
"historical",1903,94,126.5,127.6,146.7,118,124,78.9,96.3,85.5,77.7,111.9,192,83.9,134,101.5,164.1,132.5,219.1,98.9,219.1
"historical",1904,106.6,77.8,185.9,178,135.2,117.8,82.1,90.1,72.8,76.3,123,190.6,99,106.9,109.8,193.9,134,172,85.7,193.9
"historical",1905,120.8,103.9,88.2,160.9,112.9,116.9,67.5,107.1,77,72.8,124.3,165.9,134.4,129.3,131,156.4,143.6,172,80.9,172
"historical",1906,103.9,84.2,133.7,128.4,125.1,116.3,67.8,74.6,73.4,64.7,138.2,199.5,139.1,126.6,109.6,189.1,122.5,177.1,88.9,199.5
"historical",1907,105.9,67,153.3,129,110.2,111.4,81.4,113.4,83,110.2,134.5,205.9,127,138.9,77.7,169.9,141.5,208.7,85.9,208.7
"historical",1908,112.8,78.3,111.3,163.3,111.6,104.3,95.9,129.7,82.2,63.1,135,175,118,101.8,98.2,223,141.8,191.9,73.6,223
"historical",1909,129.4,99.9,178.5,137.5,116.4,144.9,84.4,118.3,80.7,59.2,128.2,201,142.9,115,90.3,137.8,124.4,209.6,59.3,209.6
"historical",1910,120.7,85.9,141.7,160.9,112.6,97.4,101.1,66.3,87.9,71.6,161.1,218.6,126.1,139.1,86.8,177.1,138.4,172.5,76,218.6
"historical",1911,123,81.4,155.2,188.7,122.2,162.1,63.9,92.7,73.9,71.2,119.8,181.3,103.3,132.8,140.1,169.6,150.3,189.7,83.6,189.7
"historical",1912,139.8,98.2,136.9,151.6,112,94.6,84.3,104.7,105.3,75.1,119,301.6,141.4,112.2,83.7,145.4,179.9,154.1,71.7,301.6
"historical",1913,100.1,86.4,173.3,180.5,114.9,83.4,84.4,79,91,84,118.4,177.6,105.8,111.5,85.2,117.1,91.3,181.9,71.1,181.9
"historical",1914,111.5,72.5,144.2,152.7,129.4,110.4,133.5,69.3,72.5,64,132.9,208.4,112.1,127.4,115,157.6,118.7,188.7,85.9,208.4
"historical",1915,118.4,131.4,137.3,165.2,155.3,123.7,93.2,150.5,87.2,71.8,176.6,252.2,117.4,158.3,99.1,178.4,106.3,152.4,102.5,252.2
"historical",1916,115.9,99.7,146,166.9,114.9,110.5,103.6,103.4,55.5,77.6,112.7,177.6,112.3,121.6,119.4,125.2,154.1,211.6,96.8,211.6
"historical",1917,123.6,97.7,143.5,190.5,130.9,121.4,76.1,116.6,102.2,53.6,124.1,179.7,105.7,118.7,80.5,172.9,133.3,209.8,76.7,209.8
"historical",1918,107.8,101.4,120.9,135.8,133.1,90.4,62.4,107.4,79.8,69.3,115.5,208.9,126.2,127.7,86.7,181.3,122.5,190.4,69.2,208.9
"historical",1919,94.8,130.6,91.3,171.4,128.1,191.8,75.6,123.9,75.2,90,140,173.3,129.4,147,85.3,138.7,102.8,132.8,65.7,191.8
"historical",1920,97.7,75.9,125.6,152.9,144.6,120.9,85.3,160,71.8,63.3,124.7,176.2,113.9,112.5,88,163.2,147,178.9,69.9,178.9
"historical",1921,105.4,96.6,134.8,146.6,131.4,115.3,68.8,131.7,74.5,68.8,137.3,211.6,134,122.1,87.9,181.1,161.2,170.4,72.2,211.6
"historical",1922,133.4,90.6,107.9,163.8,137.3,169.3,55.1,134.1,94.6,71.9,113.9,209.2,95.2,164.3,101.5,172.3,99.4,223.6,95.9,223.6
"historical",1923,124,124.9,128.1,154.1,127.9,91.3,98.9,103.8,84.6,84.8,120.5,170.7,154.4,97.7,87.7,142.2,124.4,196.4,93.9,196.4
"historical",1924,100.1,102.5,172.1,136.6,104.1,119,68.1,150.8,99.4,72.8,153.5,209.9,95.3,96.6,89.5,164.7,163.6,144,72,209.9
"historical",1925,112.5,102.4,137.2,138.4,109.2,102.2,92.2,109.2,112.1,70.8,135.6,158.2,119.7,119.6,119.5,176.8,80,200.9,62.6,200.9
"historical",1926,101.2,99.1,184.3,156.9,127.1,175.9,79.7,127.8,90,75.4,113.5,191.7,116.7,117.3,76.6,163.3,97.4,256.3,61.7,256.3
"historical",1927,128.2,107.3,149.4,152.6,122.1,133.5,79,97.9,68.3,65.7,120.9,155,147.9,141.4,84,181.6,129.6,166.7,95.7,181.6
"historical",1928,97.3,102.9,102.2,160,121.2,128.6,73.1,84.9,105.7,73.1,94.4,160.2,130.3,132.8,122.3,200.4,132,187.9,93.4,200.4
"historical",1929,127.1,84.9,198.4,164.3,113,112.9,96.2,117.2,89.6,72.9,160.7,164.3,129.9,123.3,92,177.6,126.5,197.8,77.5,198.4
"historical",1930,106.8,104.8,122.1,144.9,100.6,113.2,93.9,129.1,104.6,84.1,119.5,156.4,116.4,134.7,142.3,170.1,147.5,179.5,70.8,179.5
"historical",1931,119,126.7,149.2,163.3,123.9,152.1,83.7,116.6,87.7,81,107.5,180.9,113,103.5,133.1,120,133,198,87.6,198
"historical",1932,160.4,107.1,144.3,174.5,162.2,125.3,70.9,113.4,70.1,67.6,94.2,210.2,124.4,115.3,83.6,166.5,103.5,187,81.6,210.2
"historical",1933,105.8,104,147.6,127.2,126,118.5,65.9,105.1,89.5,79.9,109.4,166.6,153.7,125.5,98.6,140.2,130.4,168.7,88,168.7
"historical",1934,120.2,98.6,159.3,156.5,111,178.2,86.9,129.9,113.9,68.1,93.4,229.5,119.1,118.1,96.1,123.4,114.7,240.6,86.6,240.6
"historical",1935,122.9,63.3,162.5,192.4,86.7,112.6,96.6,115.4,120.9,55.9,134.4,186.7,141.3,134.8,83.8,190.3,136.1,151.7,81.2,192.4
"historical",1936,122.7,123.3,126.5,190.2,130.5,134.8,103.7,166.9,83,61.2,126.5,186.5,116.1,147.1,109.2,182.4,140.4,238.6,94.3,238.6
"historical",1937,106.7,51.3,116,138.3,123.2,125.6,101,70.2,83.4,87,104.7,156.1,162,174.1,123.1,136.8,115.5,195.3,88.8,195.3
"historical",1938,109.6,76,138.1,154.8,111.3,108.9,88.4,98.4,96.1,70.3,94.7,172.9,131.3,131.9,105.1,177.1,135.7,180.7,68,180.7
"historical",1939,114.4,93.9,122.9,144.3,109.6,119.7,82.2,106.8,95.3,88.8,108.9,188.8,113.8,127,128.7,141.3,135.9,219.8,81.7,219.8
"historical",1940,110.3,81.5,122,137,141.3,147.2,96.1,102.1,58.4,59.6,120.8,176.8,123.4,104.7,117.1,170.7,206.7,162.8,80.8,206.7
"historical",1941,140.6,68.2,150.1,141.9,140.2,96.2,57.2,106.4,74.2,66.5,131.9,154.2,134.8,104.6,129.4,176.3,125.9,174.5,76.3,176.3
"historical",1942,123.7,95,146.4,131,116.9,111.6,101.2,141.5,74.9,83,137.3,199.3,118.6,123.7,90.9,178.9,138.7,165.7,109.4,199.3
"historical",1943,127.1,122.2,126.9,191.2,121.2,125.1,71,113.8,77.2,74,99.7,187.8,98.9,119.3,100,174.3,155.4,208.9,73.8,208.9
"historical",1944,112.9,87.5,130.3,135.3,131.3,144.1,108.9,115,83.9,81.4,122,181.4,119.1,126.4,96.6,187.6,155.6,167.1,62.6,187.6
"historical",1945,118.5,71.4,180.9,166.8,124.8,104,87.1,77.8,90.2,68.3,103.1,171.8,149.2,128.9,100.2,172.3,148.8,202.5,80.6,202.5
"historical",1946,97.1,80.2,151.2,170.4,103.9,154,68.1,123,103.6,68.1,116.2,152.6,155.4,120.1,110.1,155.1,123.2,176.3,74.4,176.3
"historical",1947,105.4,76,145.3,158,117.9,135.2,75.4,117.2,103.7,77.2,119.6,209.1,99.8,131.9,84.9,134.6,152.6,233.6,58,233.6
"historical",1948,112,72.3,125.9,177,123.7,144.1,97.2,144.9,91.9,66.3,130.3,211,150.9,136,92.9,126.1,129.8,217.3,83.5,217.3
"historical",1949,128,86.8,119.8,172.7,137.4,116.2,105.1,97.6,109.1,71.7,178.2,216.1,132,149.9,120.7,200,145,208.4,71.7,216.1
"historical",1950,101.5,114.8,185.1,129.3,127.6,120.4,72,132,78,73.7,176.6,184.2,156.8,147.7,97.9,171.3,123.9,245.4,68.4,245.4
"historical",1951,159.9,68.6,115.9,159.9,147.7,103.1,71.6,126.6,93.6,102.8,108.7,161.1,139.3,127.7,105.6,206.5,116.9,206,82.8,206.5
"historical",1952,114,90.7,166,125.4,119.5,123.1,62.7,111.3,76.1,90.7,130.8,169.3,107.4,130.1,123.3,167.8,143.4,188.4,74.3,188.4
"historical",1953,117,81.8,146.1,128,132.4,121.1,64.1,84.1,101.1,93.9,111.5,167.3,110.3,138,94.9,172.2,118.4,187,92.1,187
"historical",1954,97.3,102.4,119.8,164.2,106.5,118.5,72.9,117.5,122.9,66.1,132.8,193.4,140.6,119.4,127.6,117.8,90.4,185.5,90,193.4
"historical",1955,127,99.3,120.8,115.5,133.5,103.9,67.8,108.8,90.7,85.1,127.6,192.3,146.1,152.4,118.3,151.2,128,138,69.5,192.3
"historical",1956,121.7,84.4,166.6,163.4,150.8,99.5,95.2,87.5,119.6,68.7,88.4,193.6,113.8,129.2,90.8,171.3,113.9,145.9,88.1,193.6
"historical",1957,121.6,69.3,152.3,136.2,150.5,120.3,75.7,97.7,99.6,41.4,80.8,182.7,130.5,123.8,125,143.9,113.4,196.3,57.6,196.3
"historical",1958,116.4,103.5,141.5,182.3,150.5,121.7,86.2,124.4,86.6,76.1,116,169.2,111.3,158.9,112.8,165,118.6,204.5,103.6,204.5
"historical",1959,101.3,112.4,187.3,153,141,116.5,70.4,105.5,62.7,101.9,154.9,229.3,122.3,115,91.3,141,116.9,183.5,75.1,229.3
"historical",1960,120.2,116,112,153.2,130.9,127.1,99,107.7,82.6,84,139.9,231.5,115,124.6,119.4,190.2,122.9,189.7,51.5,231.5
"historical",1961,109.5,76.4,184.1,138.4,104.4,116.4,70.5,108.7,76.5,74.6,118.1,171,134.9,121.4,105.6,173.4,144,156.1,82,184.1
"historical",1962,101.2,113.9,153.2,140.4,124.4,111.5,97.2,77.2,105.8,63.8,116.6,226.6,139.4,118.9,85.2,149.4,100.5,211.5,95.7,226.6
"historical",1963,124.6,112.4,120.6,141.3,95.5,108.4,83,82.6,109.2,57.9,145,215.9,141,142.5,138.2,142.9,187.2,232.4,78,232.4
"historical",1964,117.8,91.2,165.9,167.9,123.9,122.5,89.5,111.7,94.6,69.8,108.2,203.3,125.4,113.2,80,135,119.3,139.8,126.3,203.3
"historical",1965,126.5,104.1,112.4,145.7,113.7,139.6,73.5,159.3,72.1,82.2,121.1,155.9,189.3,147.1,87.3,170.8,119.8,183.4,92.1,189.3
"historical",1966,119.8,98.3,150.5,122.6,109.5,140.8,86.8,105.9,92,71.5,99.3,181,136.4,113.8,68.7,146.5,86,179,88.4,181
"historical",1967,104.8,81.4,127.4,136.3,121.7,115.2,74.6,69.7,89.6,56.4,116.1,231.3,128.4,117.5,72.6,165.9,92.8,160.1,99.5,231.3
"historical",1968,164.4,107.8,109.9,140.5,118.7,83,61.4,120.8,89.7,52.4,101.3,165.9,151.3,113.8,106.7,176.3,113.2,202.1,74.4,202.1
"historical",1969,95.9,69.7,168.9,166.9,103.4,123.7,97.2,118.2,136.2,83.2,106.3,189.7,102.9,132.6,89.7,165,129,261.3,71.7,261.3
"historical",1970,115.9,95.9,127.5,158.3,116.4,125.9,77,104.6,81.5,65.7,94.4,197,100.2,130.4,112.5,151.4,109.6,123,65.2,197
"historical",1971,118.4,90.4,131.8,137.5,146.3,111.5,62,145.1,72.4,57.8,91.1,178.2,111.2,145.2,110.3,191.1,121.1,190.4,82.6,191.1
"historical",1972,96.6,91.7,157.3,168.7,118,109.3,89.3,79.6,63.2,63.8,143,212.8,143.7,98.1,107.9,167.3,120.3,159.4,93.7,212.8
"historical",1973,127.9,116.8,145.3,155.5,127.2,132.3,81.9,85.2,94.6,74.4,141.5,212.7,116.2,86.4,119.7,165.3,101.6,183.2,92.1,212.7
"historical",1974,108.3,99.8,101.8,136.8,127.6,120.3,74.3,88.7,89.5,56.3,107.5,200,161.6,140.9,106.2,163.1,136.6,180.4,79.5,200
"historical",1975,112.7,67.1,149.6,177.4,121.3,117.9,66.2,149.3,85.8,64.1,141.4,198.3,148.2,127.2,120.7,190.1,113,182,66.5,198.3
"historical",1976,128.7,115.2,174.1,186.2,121.9,114.4,70.3,126.5,93.3,73.2,122.5,185,134,140.5,110,236.2,114.2,182.6,74.1,236.2
"historical",1977,117.8,60.9,83.6,174.5,116.8,143.1,89.4,105,78,66.8,130.3,188.7,130.1,144.7,98.5,182.6,131.1,188.8,68.2,188.8
"historical",1978,85.1,96.6,221.1,162.2,129.3,125.6,69.5,133.8,76.5,93.9,115.5,185.7,132.9,110.1,111.8,147.3,144,163.3,78.9,221.1
"historical",1979,164.3,101.8,154.2,188,137.4,129.1,82.3,128,87.9,62.4,140.8,164.4,145.7,115.4,113.2,147.1,120.1,193.9,67.9,193.9
"historical",1980,120.9,91,128.7,161,147.9,135.5,71.6,121.8,95.8,89.6,152.6,181.6,120.5,133.1,88.1,239.6,148.3,195.6,65.1,239.6
"historical",1981,122.7,75.8,185.3,158.6,101.3,161.7,62.4,117.6,80.4,55.8,135.3,232.4,98.4,104.3,112.2,134.7,123.5,217.6,78.7,232.4
"historical",1982,122.1,72.8,150.4,143.2,113.7,104.8,72.7,102.7,111.5,64.3,117.3,172.9,76.2,106.1,91.1,184.5,132.1,227.6,67.1,227.6
"historical",1983,113.6,116.2,161.8,190.4,134.7,111.9,77.7,69,74.7,75.8,133,185.7,138,127,92.4,221.2,82.6,177.9,74.6,221.2
"historical",1984,91.7,115.6,127.4,137.3,100,106.4,79.4,117.4,96.5,101.1,107.8,216.7,137.5,157.6,125.9,168.2,117.1,223.9,80,223.9
"historical",1985,129.6,130.9,136.4,154.5,109.5,99.6,57.2,109.9,77.4,82.3,118.8,180,134.8,120.8,125.8,117.6,107.4,180.5,52.9,180.5
"historical",1986,109.7,126.5,222.1,134.7,132.2,175.7,74.6,104,92.7,96.6,175.7,170.6,114.5,147.2,106.4,168.8,148.6,195.7,63.5,222.1
"historical",1987,117.1,94.9,138.1,114.4,125.3,123.3,83.9,87.6,126.1,76.3,137.9,195,136,121.7,133.3,185.8,89,138.7,64.4,195
"historical",1988,106.9,112.6,168.3,125.8,125.1,108.5,72.3,72.3,103.9,100.2,128.9,175.2,133,129.8,106.2,203.2,153.3,193.5,97.2,203.2
"historical",1989,114.5,73,171.9,172,124.8,128.9,85.4,105.4,99.1,68.5,113,173.1,138.1,190,107.9,167.8,140.3,217.6,77.3,217.6
"historical",1990,120.5,107.5,131.9,163,125.2,108.7,101.7,83.2,83.1,116.8,97.9,181.6,100.7,112.6,107.1,183.6,129.8,183.7,73.5,183.7
"historical",1991,129.5,99,160.2,128,138.6,116.8,78.9,100.7,98.7,71.5,97.5,207.9,146.7,141,103.1,191,126.5,156.5,88.7,207.9
"historical",1992,106.5,100.3,97.1,160.2,112.8,111,71.1,161.6,100,72.4,89.4,206.1,123.1,96.8,107.2,186.9,102.8,193.9,81.9,206.1
"historical",1993,115.5,82.8,135.9,147.9,156.9,105.7,87.8,89.4,90,78.5,123.3,197.1,124.9,136.1,106.8,237,118.3,160.1,67.8,237
"historical",1994,110.6,103,158,123.8,106.7,135.4,87.6,93.6,93.3,84.9,118.1,166.2,157,156.3,130,193.5,103.5,163.3,70.2,193.5
"historical",1995,140.8,99.5,191.6,136.6,136.5,162.4,77.8,121.5,73,78.6,115.2,218.4,102.6,107.1,116.3,197.7,115.1,162,80.1,218.4
"historical",1996,97.1,85.9,151.4,167.4,143.9,100.9,86.4,120.1,88.2,84.5,153.3,190.4,114.3,107.1,120.7,225.2,152.9,242.7,73.3,242.7
"historical",1997,108,108.1,186.5,177.3,140.5,149.5,122.4,89.6,72.9,70.9,135.3,211.2,133.8,129.2,97.4,149.6,111.2,181.7,79,211.2
"historical",1998,129.9,107.1,151.2,134.8,106.3,112,83.1,104.4,71.9,77,142.5,187.6,122.2,125.3,119.9,201.4,118,241.8,75.1,241.8
"historical",1999,113.8,115.5,126,166.3,127.3,116.7,79.8,110.7,76.9,91.3,106.1,177.3,118.9,102.2,117,166.8,115.7,159.6,94.8,177.3
"historical",2000,116.7,86,143.2,149.4,123.6,133.5,77.1,137.1,102.7,70,112,138.4,95.6,122.1,97,161.9,151.4,222.9,72.4,222.9
"historical",2001,128.2,90.2,168.9,136.2,136.8,162.6,62.5,127.9,90.6,59.2,119.8,235.2,152.5,119.4,88.8,162.4,106.3,236.7,103.6,236.7
"historical",2002,93.4,89.1,139.3,131.6,101.6,159.6,91.7,103.8,78.3,64.3,109.9,187.4,151.7,173.9,126.4,179,127.4,130.4,91.2,187.4
"historical",2003,136.4,76.1,176.3,151.2,127.6,126.3,79.5,130,96.1,56.9,119.4,151.5,145.1,135.2,88.1,223.6,119.5,215.2,106.1,223.6
"historical",2004,113.7,98.7,128.4,141.4,90.2,100.6,114.4,125.7,95.9,63.7,104.7,168.7,149.5,129,99.7,177,97.4,213.9,62.7,213.9
"historical",2005,97.8,113.2,172.7,111.7,134.1,131.9,56.2,93.7,67.8,57.5,163.6,200.6,115,122.2,112.4,177.9,108.6,175.7,77.7,200.6
"historical",2006,100.3,95.4,140,176.7,150.7,135.4,71.1,129.9,129.2,66,142.7,150.5,110.7,138.6,88,231.1,120.8,172.8,76.4,231.1
"historical",2007,111.2,76.8,172.6,154.3,109.4,121,117.2,111.2,87.4,83.3,141.2,220.8,137.5,134.7,127.4,201.1,119.6,209.5,95.8,220.8
"historical",2008,133.1,87.8,119.9,130.2,174.3,135.2,77.6,93.1,123.3,53.9,112.1,187.9,124.2,99.5,105.2,232,121.6,187.3,87.9,232
"historical",2009,139.2,132.4,163,156.3,150,133,82.9,132.5,87.3,65.6,106,229.4,125.7,142.8,109.1,183.2,142.4,211,83.3,229.4
"historical",2010,121.1,101,90.9,142,177.7,113.2,82.7,115.9,77.8,89.3,131.2,256.3,192.3,130.1,120,161.7,124,158.1,84.1,256.3
"historical",2011,131.3,93.6,179,137.2,131.3,114.9,88.8,108.7,86.2,69.1,139.1,157.2,122.2,134.2,114.1,174.4,125.6,157.8,99.5,179
"historical",2012,129.4,77.3,154.6,142.5,122.4,109.5,67,165.8,92.6,65.6,133.8,151.8,124.8,113.2,105.2,231,112.5,230.2,73.9,231
